273990,0;24606,0.00096;25947,0.00090;38473,0.00076;50162,0.00094;69766,0.00100;82040,0.00082;102079,0.00088;105771,0.00097;120013,0.00076;129387,0.00083;129621,0.00098;133306,0.00099;143021,0.00089;154034,0.00096;163523,0.00096;180225,0.00092;200865,0.00094;204749,0.00099;208622,0.00072;211941,0.00098;220465,0.00087;223155,0.00093;262598,0.00092;273990,0.00000;284138,0.00099;298213,0.00097;298809,0.00083;314929,0.00098;318035,0.00078;319702,0.00096;391056,0.00092;396763,0.00096;431105,0.00075;443774,0.00099;446507,0.00098;464149,0.00097;499955,0.00092;512497,0.00096;554271,0.00095;573929,0.00087;577942,0.00096;580819,0.00086;591415,0.00099;601861,0.00098;602632,0.00100;604812,0.00091;617641,0.00098;626165,0.00080;662234,0.00097;665739,0.00099;673784,0.00090;679401,0.00097;681890,0.00083;690462,0.00086;699865,0.00097;719694,0.00099;728217,0.00086;732720,0.00093;734130,0.00090;736986,0.00096;757085,0.00098;760148,0.00092;789204,0.00078;801972,0.00092;811238,0.00094;815872,0.00099;816334,0.00094;821053,0.00098;833673,0.00094;851924,0.00092;866790,0.00098;886800,0.00095;912622,0.00094;928096,0.00080;949269,0.00085;954992,0.00092;980433,0.00099;994447,0.00070;
286590,0;286590,0.00000;
288936,0;288936,0.00000;
301679,0;301679,0.00000;
314149,0;314149,0.00000;
321759,0;321759,0.00000;
331279,0;331279,0.00000;
338774,0;338774,0.00000;
346227,0;346227,0.00000;
346707,0;346707,0.00000;634895,0.00099;
348840,0;348840,0.00000;
350833,0;350833,0.00000;
368483,0;368483,0.00000;
370336,0;370336,0.00000;
378077,0;378077,0.00000;
403396,0;403396,0.00000;854732,0.00077;
415234,0;415234,0.00000;
425813,0;2767,0.00040;12394,0.00081;37041,0.00086;63312,0.00064;137245,0.00092;171913,0.00052;180564,0.00093;234466,0.00080;274687,0.00060;274786,0.00068;281148,0.00071;331435,0.00099;337854,0.00081;425813,0.00000;441575,0.00093;450385,0.00090;452853,0.00091;461470,0.00099;539664,0.00073;544342,0.00031;630996,0.00092;642478,0.00094;668487,0.00094;671354,0.00082;674076,0.00100;714296,0.00037;742315,0.00062;805022,0.00100;817701,0.00061;837733,0.00080;854352,0.00055;867188,0.00018;904387,0.00096;910990,0.00084;917908,0.00097;918489,0.00029;931527,0.00035;938815,0.00037;953386,0.00053;959744,0.00093;961194,0.00091;991500,0.00088;998972,0.00091;
431938,0;431938,0.00000;
440303,0;440303,0.00000;
440348,0;440348,0.00000;
449521,0;449521,0.00000;
451161,0;451161,0.00000;
456684,0;456684,0.00000;
468004,0;468004,0.00000;
471462,0;471462,0.00000;
506359,0;506359,0.00000;
508165,0;508165,0.00000;
517397,0;33586,0.00089;88845,0.00081;110676,0.00077;136562,0.00070;139812,0.00076;143421,0.00100;150151,0.00098;167125,0.00082;168554,0.00080;264782,0.00044;264907,0.00099;272372,0.00099;286613,0.00098;336608,0.00097;387837,0.00096;410830,0.00093;433764,0.00095;435684,0.00097;442038,0.00100;443735,0.00095;471747,0.00090;502021,0.00087;517397,0.00000;523143,0.00040;537191,0.00090;539773,0.00085;614004,0.00099;634654,0.00090;647732,0.00094;675235,0.00091;683842,0.00084;736970,0.00085;738186,0.00092;783797,0.00096;804503,0.00093;807451,0.00080;811103,0.00074;899795,0.00060;929526,0.00070;944006,0.00095;
527897,0;527897,0.00000;
532609,0;532609,0.00000;
532640,0;201383,0.00075;448128,0.00086;532640,0.00000;845059,0.00098;
542012,0;542012,0.00000;
547875,0;547875,0.00000;
556248,0;556248,0.00000;
578125,0;37490,0.00085;426580,0.00098;578125,0.00000;946073,0.00087;
594872,0;594872,0.00000;
596121,0;596121,0.00000;
607713,0;607713,0.00000;
608876,0;608876,0.00000;
622569,0;622569,0.00000;
637800,0;637800,0.00000;
658546,0;658546,0.00000;
702301,0;702301,0.00000;
705738,0;705738,0.00000;
716298,0;547240,0.00058;716298,0.00000;
717692,0;3930,0.00083;25566,0.00043;26549,0.00042;28027,0.00053;57109,0.00052;60725,0.00087;60816,0.00066;77455,0.00096;78241,0.00094;121020,0.00065;121389,0.00073;131690,0.00035;146132,0.00099;153691,0.00028;165230,0.00092;184750,0.00056;186903,0.00071;187211,0.00059;202424,0.00065;212932,0.00057;216918,0.00076;243736,0.00085;262517,0.00089;268662,0.00093;272861,0.00082;284885,0.00086;289487,0.00048;293613,0.00052;295446,0.00079;314119,0.00097;320742,0.00071;321085,0.00080;321693,0.00042;323438,0.00068;334028,0.00098;342355,0.00079;352571,0.00092;361491,0.00061;365512,0.00082;371581,0.00053;377012,0.00085;382008,0.00087;386694,0.00073;396443,0.00095;409371,0.00052;413060,0.00078;413404,0.00085;417462,0.00098;428729,0.00068;441827,0.00085;442011,0.00071;443685,0.00082;453142,0.00090;458818,0.00088;460692,0.00099;467403,0.00091;490091,0.00066;494404,0.00077;503131,0.00084;503225,0.00089;504615,0.00070;505268,0.00085;510553,0.00054;513580,0.00065;527485,0.00085;530156,0.00094;534842,0.00092;535793,0.00095;546473,0.00079;585721,0.00084;589476,0.00060;590702,0.00077;596034,0.00073;596496,0.00066;598793,0.00058;600763,0.00040;605225,0.00092;608716,0.00068;610096,0.00084;620069,0.00057;621847,0.00058;647142,0.00087;654883,0.00097;657480,0.00097;663857,0.00033;668511,0.00054;694281,0.00073;696318,0.00090;703096,0.00046;717692,0.00000;718363,0.00062;725682,0.00077;736586,0.00034;787789,0.00059;788512,0.00094;816375,0.00088;830327,0.00056;848051,0.00056;858067,0.00076;862331,0.00091;863567,0.00085;866901,0.00061;876833,0.00041;877646,0.00082;881868,0.00061;897819,0.00093;906692,0.00089;909517,0.00022;910786,0.00059;928727,0.00093;931273,0.00050;942556,0.00069;943654,0.00030;949760,0.00097;952170,0.00062;960977,0.00095;961299,0.00076;964699,0.00053;972747,0.00097;985360,0.00084;986755,0.00093;996354,0.00046;997480,0.00088;
724074,0;724074,0.00000;
732855,0;732855,0.00000;
733727,0;733727,0.00000;
751251,0;751251,0.00000;
755148,0;263866,0.00073;755148,0.00000;
762088,0;762088,0.00000;
764610,0;82862,0.00097;606418,0.00095;654868,0.00078;712781,0.00098;758519,0.00093;764610,0.00000;
771021,0;771021,0.00000;
795072,0;795072,0.00000;
803799,0;803799,0.00000;
814843,0;814843,0.00000;
840191,0;840191,0.00000;
841879,0;90543,0.00093;91236,0.00096;143554,0.00094;309018,0.00100;328550,0.00100;343192,0.00099;415848,0.00097;786930,0.00092;841879,0.00000;849573,0.00098;907285,0.00082;936171,0.00086;954973,0.00062;
869537,0;25816,0.00083;270005,0.00089;377263,0.00006;411742,0.00004;453401,0.00081;514451,0.00025;559225,0.00064;639340,0.00062;666376,0.00016;731443,0.00000;869537,0.00000;
872504,0;872504,0.00000;
873390,0;873390,0.00000;
899274,0;899274,0.00000;
908852,0;759841,0.00098;908852,0.00000;
921160,0;921160,0.00000;
922041,0;922041,0.00000;
929314,0;542729,0.00100;929314,0.00000;
950350,0;950350,0.00000;
953881,0;953881,0.00000;
956744,0;956744,0.00000;
958155,0;958155,0.00000;
991979,0;991979,0.00000;
9913,0;9913,0.00000;
10898,0;1306,0.00053;10898,0.00000;157917,0.00066;160953,0.00093;240431,0.00080;252676,0.00092;291399,0.00093;364202,0.00036;373052,0.00084;451766,0.00080;484682,0.00085;542470,0.00096;581000,0.00000;942281,0.00049;
15272,0;15272,0.00000;
46299,0;46299,0.00000;
47117,0;42697,0.00093;47117,0.00000;392170,0.00019;762308,0.00068;773525,0.00070;964179,0.00054;
57545,0;57545,0.00000;
